filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev,mode_a_grade,mode_b_grade,mode_c_grade,mode_d_grade
MSV_Image_3701,MSV,0.7485,1.0,processed,46.9373,63.5131,63.5249,66.5298,3,4,4,4
MSV_Image_1024,MSV,0.9999,1.0,processed,40.1662,39.3574,39.3586,43.0409,3,3,3,3
MSV_1718367482191,MSV,0.5355,1.0,processed,27.7935,40.5493,40.5489,46.8874,3,3,3,3
MSV_1716452716733,MSV,0.6814,1.0,processed,30.7339,48.5614,48.5554,52.169,3,3,3,4
MSV_Image_2459,MSV,1.0,1.0,processed,56.9605,56.4574,56.4599,58.9759,4,4,4,4
MSV_1719920376034,MSV,0.5064,1.0,processed,48.9986,97.7452,97.7522,98.4214,3,5,5,5
MSV_1715586892388,MSV,0.4114,0.7,processed,45.9481,94.1223,94.1209,95.2623,3,5,5,5
MSV_1716460210143,MSV,0.3981,0.7,processed,30.6778,69.0796,69.0778,72.8812,3,4,4,4
MSV_1715267547615,MSV,0.7413,1.0,processed,48.0594,56.2297,56.2347,59.5611,3,4,4,4
MSV_1719044986997,MSV,0.3,0.7,processed,38.5722,97.687,97.6674,98.1345,3,5,5,5
MSV_1720082089167,MSV,0.3708,0.7,processed,31.0929,63.1109,63.1099,65.0978,3,4,4,4
MSV_1716460668090,MSV,0.7029,1.0,processed,58.5609,71.4792,71.482,72.0648,4,4,4,4
MSV_349,MSV,0.84,1.0,processed,47.8523,54.2224,54.0527,58.7942,3,4,4,4
MSV_1719930320882,MSV,0.5936,1.0,processed,39.4915,67.6161,67.627,70.2587,3,4,4,4
MSV_1719915732249,MSV,0.5019,1.0,processed,39.9143,84.4946,84.526,87.9693,3,5,5,5
MSV_1720433222009,MSV,0.4031,0.7,processed,20.059,54.1448,54.1578,59.8928,2,4,4,4
MSV_1716365022426,MSV,0.6384,1.0,processed,41.2396,49.2708,49.2804,51.9597,3,3,3,4
MSV_1715695017729,MSV,0.587,1.0,processed,43.5634,68.3589,68.3593,70.725,3,4,4,4
MSV_2490,MSV,0.9769,1.0,processed,68.8484,36.9072,36.9081,42.3478,4,3,3,3
MSV_1711542564846,MSV,0.1456,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1720435721698,MSV,0.6184,1.0,processed,26.0783,73.5362,73.5711,74.2281,3,4,4,4
MSV_1718805715547,MSV,0.5159,1.0,processed,48.2926,83.2484,83.2499,84.9045,3,5,5,5
MSV_1715859866551,MSV,0.837,1.0,processed,57.6868,65.2098,65.2592,67.0904,4,4,4,4
MSV_1715768906075,MSV,0.5441,1.0,processed,51.6076,68.4231,68.4152,69.2019,4,4,4,4
MSV_Image_4837,MSV,0.75,1.0,processed,21.2225,23.9837,23.9854,26.4903,2,2,2,3
MSV_1719309632708,MSV,0.5506,1.0,processed,45.2152,72.2024,72.2297,77.8109,3,4,4,5
MSV_1716464916828,MSV,0.649,1.0,processed,26.9022,38.0356,38.035,43.1738,3,3,3,3
MSV_1715934568318,MSV,0.3583,0.7,processed,46.3042,97.2629,97.2622,98.2442,3,5,5,5
MSV_Image_6282,MSV,0.75,1.0,processed,32.2716,45.9118,45.9127,50.8941,3,3,3,4
MSV_1716369308902,MSV,0.5725,1.0,processed,25.6848,55.96,56.1178,58.329,3,4,4,4
MSV_1715587468406,MSV,0.4539,0.7,processed,43.6966,86.6258,86.6358,87.7585,3,5,5,5
MSV_1716552671346,MSV,0.6084,1.0,processed,59.3435,89.7266,89.7269,91.3222,4,5,5,5
MSV_1718884714307,MSV,0.3419,0.7,processed,11.4192,30.7248,30.704,34.7872,2,3,3,3
MSV_2430,MSV,0.7097,1.0,processed,36.6854,42.1267,42.127,46.6181,3,3,3,3
MSV_Image_3165,MSV,0.7498,1.0,processed,42.6093,61.1967,61.1976,65.8652,3,4,4,4
MSV_1715932080819,MSV,0.5757,1.0,processed,54.7223,93.5527,93.5518,94.4902,4,5,5,5
MSV_1715766341719,MSV,0.3248,0.7,processed,27.9287,71.272,71.2738,76.0583,3,4,4,5
MSV_1715684910106,MSV,0.4348,0.7,processed,19.5685,33.8698,33.8664,37.1667,2,3,3,3
MSV_1715933628527,MSV,0.568,1.0,processed,58.087,92.2686,92.266,93.7748,4,5,5,5
MSV_1720180547498,MSV,0.5944,1.0,processed,12.6317,32.4088,32.4105,36.5957,2,3,3,3
MSV_1716565504976,MSV,0.4869,0.7,processed,32.7092,65.2694,65.2677,71.6031,3,4,4,4
MSV_1716373512118,MSV,0.3796,0.7,processed,33.8635,66.806,66.8116,69.9195,3,4,4,4
MSV_Image_3053,MSV,0.9949,1.0,processed,46.8893,48.3934,48.4983,51.0729,3,3,3,4
MSV_1716803303714,MSV,0.4047,0.7,processed,45.8731,94.7029,94.7041,95.5304,3,5,5,5
MSV_1715764900432,MSV,0.494,0.7,processed,57.0803,88.3491,88.3387,89.283,4,5,5,5
MSV_Image_3859,MSV,0.9983,1.0,processed,49.2326,49.3387,49.357,53.3393,3,3,3,4
MSV_1716207075736,MSV,0.4159,0.7,processed,36.257,75.0922,75.0932,79.1324,3,5,5,5
MSV_243,MSV,0.9912,1.0,processed,53.8707,37.3,37.3044,41.1611,4,3,3,3
MSV_1720420072768,MSV,0.4313,0.7,processed,20.6018,61.8342,61.8375,65.6395,2,4,4,4
MSV_1718812006322,MSV,0.5782,1.0,processed,12.6993,19.0873,19.0831,20.9194,2,2,2,2
MSV_1715269826712,MSV,0.6637,1.0,processed,25.1484,48.0366,48.05,54.2805,3,3,3,4
MSV_1715864002300,MSV,0.6688,1.0,processed,24.1085,43.1684,43.3444,47.4158,2,3,3,3
MSV_1716460310302,MSV,0.5723,1.0,processed,24.8626,44.2979,44.3027,47.5953,2,3,3,3
MSV_1716212796176,MSV,0.3593,0.7,processed,45.3693,94.8355,94.8602,95.6761,3,5,5,5
MSV_1229,MSV,0.5115,1.0,processed,67.0848,84.6643,84.6757,86.54,4,5,5,5
MSV_1716292014377,MSV,0.4711,0.7,processed,22.865,59.4548,59.4546,62.2727,2,4,4,4
MSV_Image_2656,MSV,0.7499,1.0,processed,32.2043,39.8361,39.8365,43.4947,3,3,3,3
MSV_1719905248001,MSV,0.4407,0.7,processed,39.9616,87.9848,87.9888,89.5269,3,5,5,5
MSV_1715944510421,MSV,0.5524,1.0,processed,41.2638,59.9783,60.2227,63.1151,3,4,4,4
MSV_1718968843075,MSV,0.5174,1.0,processed,19.5446,28.9387,28.9393,34.1303,2,3,3,3
MSV_1715786663189,MSV,0.4389,0.7,processed,34.0076,62.2443,62.3842,63.9929,3,4,4,4
MSV_1716197043430,MSV,0.6483,1.0,processed,54.9692,86.2223,86.2272,88.5439,4,5,5,5
MSV_1718961528953,MSV,0.1997,0.3,processed,3.5682,22.5539,22.5545,26.2028,1,2,2,3
MSV_1719924335096,MSV,0.4471,0.7,processed,53.6127,95.9613,95.9638,96.7245,4,5,5,5
MSV_720,MSV,0.6246,1.0,processed,33.713,41.3341,41.3381,47.2001,3,3,3,3
MSV_Image_5859,MSV,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1715693137046,MSV,0.6559,1.0,processed,44.8647,62.01,62.0098,66.3008,3,4,4,4
MSV_Image_85,MSV,0.9999,1.0,processed,42.6241,41.1485,41.1513,45.4957,3,3,3,3
MSV_344,MSV,0.7339,1.0,processed,38.4866,34.2003,34.2846,38.6328,3,3,3,3
MSV_1715684892910,MSV,0.5849,1.0,processed,11.0128,18.8552,18.8644,20.2867,2,2,2,2
MSV_1715581631686,MSV,0.6813,1.0,processed,67.4917,95.1573,95.1569,95.6902,4,5,5,5
MSV_1716206853662,MSV,0.3428,0.7,processed,34.548,90.8561,90.8589,93.6565,3,5,5,5
MSV_1715672661739,MSV,0.317,0.7,processed,16.9504,30.9637,30.9657,32.9202,2,3,3,3
MSV_1716194422178,MSV,0.6717,1.0,processed,59.1965,86.7109,86.711,89.1678,4,5,5,5
MSV_1712652069011,MSV,0.6546,1.0,processed,22.7616,30.2098,30.2519,33.0482,2,3,3,3
MSV_1720080296205,MSV,0.4504,0.7,processed,40.6235,91.5933,91.5917,93.9614,3,5,5,5
MSV_1716543538278,MSV,0.4937,0.7,processed,46.7248,94.3482,94.3818,95.1236,3,5,5,5
MSV_Image_3754,MSV,0.7499,1.0,processed,58.7909,77.4782,77.4769,81.2193,4,5,5,5
MSV_599,MSV,0.9285,1.0,processed,51.5398,39.6204,39.6096,42.6668,4,3,3,3
MSV_1716471342077,MSV,0.5282,1.0,processed,30.8842,58.1532,58.1339,62.8604,3,4,4,4
MSV_1716460557656,MSV,0.4479,0.7,processed,34.575,63.3162,63.3062,65.3496,3,4,4,4
MSV_1719501532283,MSV,0.4736,0.7,processed,47.4384,89.181,89.1834,90.4597,3,5,5,5
MSV_1716817509957,MSV,0.5172,1.0,processed,15.3886,51.2555,51.2601,57.0693,2,4,4,4
MSV_1716464814890,MSV,0.0434,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1720189732655,MSV,0.332,0.7,processed,23.0799,62.1372,62.1372,66.7091,2,4,4,4
MSV_1716794471303,MSV,0.3927,0.7,processed,39.1518,81.7618,81.7622,85.76,3,5,5,5
MSV_Image_460,MSV,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1716806687345,MSV,0.5325,1.0,processed,52.9898,76.9659,76.9459,80.0193,4,5,5,5
MSV_1715930456239,MSV,0.4311,0.7,processed,52.9208,85.248,85.2473,88.4269,4,5,5,5
MSV_1716796580661,MSV,0.524,1.0,processed,8.8,25.1029,25.1027,28.2031,1,3,3,3
MSV_1717497077021,MSV,0.4169,0.7,processed,25.6838,54.4993,54.4848,58.7102,3,4,4,4
MSV_1718779996293,MSV,0.3946,0.7,processed,42.3691,96.0683,96.0741,97.1263,3,5,5,5
MSV_1718880089636,MSV,0.5243,1.0,processed,42.0233,81.2696,81.2665,84.3575,3,5,5,5
MSV_1716201859201,MSV,0.5263,1.0,processed,54.0003,98.0207,98.0207,98.5297,4,5,5,5
MSV_1712660549617,MSV,0.4038,0.7,processed,34.1475,79.2638,79.2587,81.1554,3,5,5,5
MSV_2626,MSV,0.7113,1.0,processed,54.8225,70.654,70.6633,76.2643,4,4,4,5
MSV_1716381780975,MSV,0.5154,1.0,processed,53.7594,90.043,90.0848,91.1382,4,5,5,5
MSV_456,MSV,0.9118,1.0,processed,68.6543,61.102,61.103,65.7062,4,4,4,4
MSV_Image_192,MSV,0.75,1.0,processed,54.8539,72.5545,72.5506,76.7625,4,4,4,5
MSV_1716300397102,MSV,0.492,0.7,processed,55.6697,90.2091,90.2123,92.0109,4,5,5,5
MSV_Image_5279,MSV,0.7496,1.0,processed,55.4685,75.4762,75.4758,78.9258,4,5,5,5
MSV_1718784399840,MSV,0.4598,0.7,processed,38.9637,84.8981,84.8975,87.1086,3,5,5,5
MSV_1716362061669,MSV,0.4844,0.7,processed,48.3037,69.9811,70.0263,71.0736,3,4,4,4
MSV_1716276496268,MSV,0.4058,0.7,processed,49.8971,98.709,98.7093,99.2143,3,5,5,5
MSV_1716212700980,MSV,0.5644,1.0,processed,46.5845,74.6411,74.6391,74.9929,3,4,4,4
MSV_1716888868707,MSV,0.3857,0.7,processed,35.8113,92.7945,92.7964,93.9277,3,5,5,5
MSV_1720792172096,MSV,0.3548,0.7,processed,27.0891,49.0882,49.0999,53.1086,3,3,3,4
MSV_1711458425174,MSV,0.3255,0.7,processed,25.2013,80.2448,80.2432,83.1748,3,5,5,5
MSV_Image_3532,MSV,0.7493,1.0,processed,54.5424,70.2609,70.2563,73.691,4,4,4,4
MSV_1715942129297,MSV,0.5378,1.0,processed,41.3762,69.9594,69.9569,75.6616,3,4,4,5
MSV_1720609310875,MSV,0.4925,0.7,processed,35.9143,69.3317,69.4227,70.5636,3,4,4,4
MSV_1718879649799,MSV,0.4503,0.7,processed,36.1235,72.385,72.393,76.3088,3,4,4,5
MSV_1715771647870,MSV,0.3491,0.7,processed,40.8271,92.8093,92.8224,93.8101,3,5,5,5
MSV_1715948479194,MSV,0.6864,1.0,processed,34.8506,53.0009,52.9964,58.4758,3,4,4,4
MSV_1716370958706,MSV,0.6885,1.0,processed,51.4942,71.565,71.5656,72.8018,4,4,4,4
MSV_269,MSV,0.6927,1.0,processed,57.5254,77.7713,77.7722,82.4858,4,5,5,5
MSV_Image_5408,MSV,1.0,1.0,processed,37.8904,32.1745,32.1782,35.7109,3,3,3,3
MSV_1715763158584,MSV,0.6301,1.0,processed,61.0017,89.2848,89.2811,90.4145,4,5,5,5
MSV_1720261277138,MSV,0.5137,1.0,processed,49.6227,92.7849,92.7798,93.6894,3,5,5,5
MSV_Image_2658,MSV,0.7442,1.0,processed,35.3554,43.6098,43.6015,47.504,3,3,3,3
MSV_1719566752989,MSV,0.6499,1.0,processed,15.0919,20.8408,20.8362,23.6294,2,2,2,2
MSV_1716818100214,MSV,0.5546,1.0,processed,52.213,87.2504,87.249,90.2497,4,5,5,5
MSV_1830,MSV,0.5631,1.0,processed,28.3428,44.9986,44.9966,51.3948,3,3,3,4
MSV_Image_3372,MSV,0.7494,1.0,processed,25.1471,32.227,32.2254,37.0014,3,3,3,3
MSV_1715588288014,MSV,0.3044,0.7,processed,43.8315,94.1891,94.1878,95.9409,3,5,5,5
MSV_334,MSV,0.6387,1.0,processed,58.6963,84.9437,84.9436,86.9678,4,5,5,5
MSV_8,MSV,0.8037,1.0,processed,82.6792,71.9303,71.9297,76.4285,5,4,4,5
MSV_Image_1311,MSV,0.7488,1.0,processed,55.2405,79.1674,79.1656,82.1535,4,5,5,5
MSV_1719588063219,MSV,0.4054,0.7,processed,13.4433,53.3856,53.3847,60.548,2,4,4,4
MSV_1720098427883,MSV,0.5742,1.0,processed,56.3484,91.7781,91.7689,93.7383,4,5,5,5
MSV_1720442410492,MSV,0.3622,0.7,processed,26.9525,76.6508,76.6524,81.4587,3,5,5,5
MSV_1718808310598,MSV,0.576,1.0,processed,51.4265,89.182,89.182,90.575,4,5,5,5
MSV_1716365339907,MSV,0.6681,1.0,processed,3.5901,12.4802,12.4807,15.4075,1,2,2,2
MSV_1716795958357,MSV,0.5752,1.0,processed,49.898,54.0027,53.974,58.4074,3,4,4,4
MSV_595,MSV,0.71,1.0,processed,47.6043,56.6272,56.626,62.4268,3,4,4,4
MSV_1715860300925,MSV,0.1039,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1715768038746,MSV,0.4776,0.7,processed,49.9505,87.1649,87.1629,90.2202,3,5,5,5
MSV_1715764484850,MSV,0.4732,0.7,processed,36.294,70.2018,70.203,73.7611,3,4,4,4
MSV_Image_4405,MSV,1.0,1.0,processed,21.9427,16.9186,16.9188,18.4535,2,2,2,2
MSV_2975,MSV,0.039,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_2946,MSV,0.7102,1.0,processed,30.2886,43.7628,43.7608,49.3892,3,3,3,3
MSV_Image_5725,MSV,0.75,1.0,processed,55.1773,75.881,75.8819,79.6833,4,5,5,5
MSV_1715864394484,MSV,0.5928,1.0,processed,35.5055,52.0534,52.0515,56.9785,3,4,4,4
MSV_1716799862442,MSV,0.5118,1.0,processed,45.7434,93.1068,93.1068,93.9332,3,5,5,5
MSV_1712571805225,MSV,0.4366,0.7,processed,44.1625,98.1908,98.1908,98.845,3,5,5,5
MSV_Image_4799,MSV,0.7479,1.0,processed,55.8879,71.5654,71.5573,75.3672,4,4,4,5
MSV_1715167938094,MSV,0.5839,1.0,processed,8.5937,29.8439,29.8312,35.492,1,3,3,3
MSV_1712738374887,MSV,0.4201,0.7,processed,31.335,78.0262,78.0257,81.9115,3,5,5,5
MSV_Image_2618,MSV,0.7499,1.0,processed,19.4662,30.7896,30.7926,35.632,2,3,3,3
MSV_408,MSV,0.7367,1.0,processed,41.0791,46.7197,46.7226,51.4038,3,3,3,4
MSV_2341,MSV,0.5929,1.0,processed,24.7061,28.457,28.4697,32.0135,2,3,3,3
MSV_1716287133333,MSV,0.6793,1.0,processed,52.3691,75.3534,75.3601,79.125,4,5,5,5
MSV_1719059287320,MSV,0.3834,0.7,processed,41.8262,94.5951,94.5962,95.6231,3,5,5,5
MSV_1723118134127,MSV,0.3964,0.7,processed,27.6883,75.3933,75.3932,79.6227,3,5,5,5
MSV_1715777733730,MSV,0.3678,0.7,processed,39.3146,75.6347,75.671,76.9256,3,5,5,5
MSV_1715851771940,MSV,0.4104,0.7,processed,45.8342,86.3775,86.3777,89.8947,3,5,5,5
MSV_1720502414999,MSV,0.4418,0.7,processed,38.9914,85.1488,85.1706,87.3241,3,5,5,5
MSV_1719216543941,MSV,0.6562,1.0,processed,62.3665,93.903,93.8986,94.8616,4,5,5,5
MSV_885,MSV,0.7272,1.0,processed,56.4994,70.271,70.2682,73.8221,4,4,4,4
MSV_1715949155182,MSV,0.5535,1.0,processed,35.9173,59.7877,59.7782,63.3223,3,4,4,4
MSV_1715863222527,MSV,0.3397,0.7,processed,33.6561,66.9386,66.9409,68.8491,3,4,4,4
MSV_1712395648207,MSV,0.2483,0.3,processed,32.7424,95.03,95.0294,95.6657,3,5,5,5
MSV_Image_1211,MSV,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1720089567028,MSV,0.4652,0.7,processed,50.4751,95.2856,95.2732,96.4364,4,5,5,5
MSV_1718696321601,MSV,0.5686,1.0,processed,28.877,55.4023,55.3972,61.7228,3,4,4,4
MSV_1720773122828,MSV,0.5903,1.0,processed,56.0849,89.0309,89.0487,90.0986,4,5,5,5
MSV_1715947979908,MSV,0.6254,1.0,processed,55.2493,87.213,87.2111,89.6184,4,5,5,5
MSV_1713002670329,MSV,0.2949,0.7,processed,13.2568,46.1238,46.1606,51.2521,2,3,3,4
MSV_1715691086320,MSV,0.7976,1.0,processed,45.9119,65.6645,65.674,67.2809,3,4,4,4
MSV_1720189583672,MSV,0.4447,0.7,processed,48.3727,94.0978,94.0911,95.5044,3,5,5,5
MSV_145,MSV,0.5973,1.0,processed,44.5737,73.3882,73.3912,76.7621,3,4,4,5
MSV_1719489185319,MSV,0.5577,1.0,processed,42.1043,60.74,60.7467,66.8469,3,4,4,4
MSV_1715679753402,MSV,0.4399,0.7,processed,44.4246,78.6759,78.6552,83.1321,3,5,5,5
MSV_1719308898226,MSV,0.5158,1.0,processed,9.2788,25.862,25.8623,29.438,1,3,3,3
MSV_1716790651386,MSV,0.6368,1.0,processed,47.1498,69.6872,69.6914,70.8671,3,4,4,4
MSV_1719652923586,MSV,0.3793,0.7,processed,46.8895,91.187,91.1883,92.5145,3,5,5,5
MSV_Image_5595,MSV,0.7497,1.0,processed,60.243,83.0277,83.0216,86.6606,4,5,5,5
MSV_Image_5248,MSV,0.9998,1.0,processed,32.8751,31.0051,31.009,34.9324,3,3,3,3
MSV_1719392411426,MSV,0.4372,0.7,processed,35.6752,73.1618,73.153,73.9612,3,4,4,4
MSV_1716378348850,MSV,0.6458,1.0,processed,47.8446,76.5645,76.5729,80.8326,3,5,5,5
MSV_1716962480451,MSV,0.4484,0.7,processed,38.3322,65.0552,64.9891,65.7111,3,4,4,4
MSV_1715775599795,MSV,0.3392,0.7,processed,40.1379,95.6965,95.7089,96.7452,3,5,5,5
MSV_1715866276889,MSV,0.4226,0.7,processed,33.4477,65.5026,65.5396,67.8802,3,4,4,4
MSV_1715943727859,MSV,0.5486,1.0,processed,26.7852,55.0831,55.0806,60.526,3,4,4,4
MSV_1716631172601,MSV,0.5619,1.0,processed,32.9635,66.6753,66.68,70.7362,3,4,4,4
MSV_1715759358494,MSV,0.5854,1.0,processed,50.4996,88.7321,88.7341,90.7578,4,5,5,5
MSV_Image_5444,MSV,0.0011,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1716892270451,MSV,0.2956,0.7,processed,30.4855,83.3146,83.2731,85.6905,3,5,5,5
MSV_1716208242279,MSV,0.8125,1.0,processed,29.3255,36.5675,36.7867,40.8012,3,3,3,3
MSV_Image_3178,MSV,0.75,1.0,processed,35.783,44.6514,44.6527,49.3706,3,3,3,3
MSV_1719302453197,MSV,0.5742,1.0,processed,12.6832,21.3993,21.4006,26.3496,2,2,2,3
MSV_1719924218662,MSV,0.4871,0.7,processed,52.6025,87.5503,87.5478,90.3825,4,5,5,5
MSV_1720523169209,MSV,0.3947,0.7,processed,37.0698,90.1862,90.1782,91.5372,3,5,5,5
MSV_1718797433629,MSV,0.5077,1.0,processed,47.7721,93.2381,93.2425,94.2314,3,5,5,5
MSV_1719644478522,MSV,0.3873,0.7,processed,39.1285,86.1163,86.1353,88.3599,3,5,5,5
MSV_1716281387211,MSV,0.6455,1.0,processed,38.8506,50.3951,50.452,51.5828,3,4,4,4
MSV_1720603048560,MSV,0.3883,0.7,processed,35.1072,85.3862,85.3868,88.3427,3,5,5,5
MSV_1715944744960,MSV,0.3924,0.7,processed,59.3475,94.6354,94.6373,95.9953,4,5,5,5
MSV_1716371968462,MSV,0.5277,1.0,processed,45.8228,92.6187,92.63,93.426,3,5,5,5
MSV_1715606036959,MSV,0.4446,0.7,processed,51.4399,86.6329,86.5854,89.6552,4,5,5,5
MSV_1720507293439,MSV,0.4659,0.7,processed,35.6672,77.4267,77.4133,80.8989,3,5,5,5
MSV_1716284906280,MSV,0.5126,1.0,processed,58.4609,93.4621,93.4643,94.3395,4,5,5,5
MSV_1719319459699,MSV,0.5303,1.0,processed,50.6865,89.9835,89.9832,92.7251,4,5,5,5
MSV_1716301486246,MSV,0.5424,1.0,processed,52.9596,89.5024,89.501,91.7847,4,5,5,5
MSV_Image_3299,MSV,0.75,1.0,processed,54.4803,72.747,72.7465,76.9221,4,4,4,5
MSV_1712662290910,MSV,0.317,0.7,processed,33.1723,88.7346,88.7357,90.399,3,5,5,5
MSV_1718702279030,MSV,0.5797,1.0,processed,49.8372,98.2286,98.2283,98.66,3,5,5,5
MSV_1720011733588,MSV,0.3872,0.7,processed,26.502,54.2113,54.2116,57.737,3,4,4,4
MSV_Image_1595,MSV,0.1471,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
MSV_1715589309598,MSV,0.4659,0.7,processed,57.8363,95.5568,95.5583,96.1087,4,5,5,5
MSV_1712738230549,MSV,0.4372,0.7,processed,27.9735,77.4083,77.4103,81.7026,3,5,5,5
MSV_1719487674023,MSV,0.5588,1.0,processed,15.8794,35.7763,35.7733,41.4881,2,3,3,3
MSV_1716294968927,MSV,0.6002,1.0,processed,32.9636,65.6361,65.6395,67.4764,3,4,4,4
MSV_1716460336087,MSV,0.631,1.0,processed,25.9289,39.2621,39.2614,43.5612,3,3,3,3
MSV_1718876380157,MSV,0.351,0.7,processed,42.8425,98.7782,98.7775,99.2109,3,5,5,5
MSV_1181,MSV,0.5563,1.0,processed,46.2782,54.5732,54.5908,61.6414,3,4,4,4
MSV_1720708485905,MSV,0.3528,0.7,processed,45.0034,95.3642,95.3665,96.1344,3,5,5,5
MSV_Image_2239,MSV,0.75,1.0,processed,60.0212,77.1044,77.0953,80.575,4,5,5,5
MSV_1715855643448,MSV,0.3411,0.7,processed,66.3203,84.3993,84.4405,87.0685,4,5,5,5
MSV_1719308355642,MSV,0.5211,1.0,processed,14.9925,38.8575,38.8804,43.3354,2,3,3,3
MSV_1719392502484,MSV,0.3863,0.7,processed,21.0847,48.2309,48.2363,55.3421,2,3,3,4
MSV_1716467935616,MSV,0.8365,1.0,processed,50.0506,61.1548,61.199,63.827,4,4,4,4
MSV_1718969162232,MSV,0.735,1.0,processed,68.2622,92.2257,92.2251,93.136,4,5,5,5
MSV_1718788769921,MSV,0.7867,1.0,processed,36.8269,35.4669,35.4712,37.7456,3,3,3,3
MSV_1715853449301,MSV,0.1927,0.3,processed,32.7837,95.1274,95.1208,96.3044,3,5,5,5
MSV_Image_4742,MSV,0.7497,1.0,processed,54.0682,69.0467,69.0441,73.6652,4,4,4,4
MSV_1715167291147,MSV,0.7882,1.0,processed,27.1504,56.5328,56.5355,59.8808,3,4,4,4
MSV_395,MSV,0.7484,1.0,processed,43.315,47.5026,47.5024,52.9482,3,3,3,4
MSV_1716280529986,MSV,0.8936,1.0,processed,72.5994,74.2102,74.218,74.6071,4,4,4,4
MSV_Image_5178,MSV,0.7491,1.0,processed,70.0068,94.622,94.622,96.8756,4,5,5,5
MSV_1716299941686,MSV,0.5368,1.0,processed,31.1377,64.8374,64.8261,66.7866,3,4,4,4
MSV_Image_2284,MSV,0.7499,1.0,processed,33.6022,40.7163,40.7141,43.312,3,3,3,3
MSV_1715853421405,MSV,0.6281,1.0,processed,41.5655,67.2764,67.2543,68.2912,3,4,4,4
MSV_1719410544326,MSV,0.4612,0.7,processed,33.4139,69.4555,69.6514,70.2976,3,4,4,4
MSV_1720006242867,MSV,0.4914,0.7,processed,41.113,69.7915,69.8133,70.2433,3,4,4,4
MSV_1715853436793,MSV,0.5028,1.0,processed,48.9222,87.6887,87.6897,90.1759,3,5,5,5
MSV_Image_3139,MSV,0.729,1.0,processed,47.4913,70.7074,70.7022,74.2792,3,4,4,4
MSV_1716293640300,MSV,0.6576,1.0,processed,58.2359,93.3169,93.3174,94.1086,4,5,5,5
MSV_Image_3155,MSV,0.75,1.0,processed,44.4781,56.7995,56.7982,62.3606,3,4,4,4
MSV_1718725149221,MSV,0.5201,1.0,processed,44.8906,82.9799,82.9778,87.0096,3,5,5,5
MSV_1718890950709,MSV,0.5014,1.0,processed,60.9489,98.5048,98.5048,99.0007,4,5,5,5
MSV_1719308624252,MSV,0.5916,1.0,processed,37.0244,57.4644,57.4423,62.9819,3,4,4,4
MSV_1718965240630,MSV,0.5685,1.0,processed,45.2131,70.2519,70.2543,75.764,3,4,4,5
MSV_1720185572094,MSV,0.2711,0.7,processed,17.0661,60.2085,60.203,66.2437,2,4,4,4
MSV_1715928713685,MSV,0.7929,1.0,processed,51.5432,65.9623,65.9559,67.9156,4,4,4,4
MSV_1720598139443,MSV,0.4184,0.7,processed,48.4746,97.8075,97.8074,98.3931,3,5,5,5
MSV_1079,MSV,0.7451,1.0,processed,56.0243,74.1758,74.1806,77.7011,4,4,4,5
MSV_1716296567694,MSV,0.3667,0.7,processed,33.0844,69.3092,69.3099,71.066,3,4,4,4
MSV_1715669687584,MSV,0.6661,1.0,processed,23.3824,33.2462,33.2403,37.348,2,3,3,3
MSV_1712567796093,MSV,0.3775,0.7,processed,33.34,79.5534,79.5605,80.2065,3,5,5,5
MSV_1718881777113,MSV,0.5587,1.0,processed,48.0942,91.5826,91.5797,92.6927,3,5,5,5
MSV_2536,MSV,0.7273,1.0,processed,62.5557,89.1423,89.1443,91.9031,4,5,5,5
MSV_1720079944271,MSV,0.331,0.7,processed,41.6738,98.2149,98.2145,98.9125,3,5,5,5
MSV_1721734879532,MSV,0.3763,0.7,processed,41.0528,94.2441,94.2448,95.399,3,5,5,5
MSV_1719646383550,MSV,0.4485,0.7,processed,42.3345,90.9074,90.907,92.3035,3,5,5,5
MSV_1711448647909,MSV,0.3416,0.7,processed,9.2434,26.9275,26.9252,31.591,1,3,3,3
MSV_1715778633106,MSV,0.4415,0.7,processed,42.4034,86.5259,86.5303,88.0822,3,5,5,5
MSV_Image_1095,MSV,0.75,1.0,processed,6.2833,10.1395,10.1395,11.1357,1,2,2,2
MSV_1716445181181,MSV,0.3349,0.7,processed,28.7205,59.4826,59.5112,62.3332,3,4,4,4
MSV_1724847202547,MSV,0.364,0.7,processed,18.1344,42.6381,42.6379,48.4324,2,3,3,3
MSV_1716534530418,MSV,0.4708,0.7,processed,25.7834,67.0923,67.094,71.4943,3,4,4,4
