filename,category,status,reason,prompt_strategy,prompt_mode,yolo_box,coverage,mean_conf
MSV_1715584372625.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.7723,0.9609
MSV_1715584508548.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"41,0,743,1000",0.7854,0.9611
MSV_1715584602926.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,7,1000,742",0.7446,0.9742
MSV_1715584841257.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,190,997,741",0.5502,0.9919
MSV_1715585058968.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"68,0,729,998",0.7585,0.9732
MSV_1715585201478.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,58,1000,678",0.7906,0.9278
MSV_1715585244944.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,8,1000,608",0.6903,0.9804
MSV_1715585477219.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"128,0,668,999",0.572,0.9885
MSV_1715585793718.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,37,1000,680",0.6866,0.9669
MSV_1715586124417.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,10,1000,626",0.4451,0.66
MSV_1715586295223.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"41,3,722,1000",0.5626,0.9849
MSV_1715586343310.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"21,0,745,1000",0.7521,0.9788
MSV_1715586457446.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,77,1000,611",0.5872,0.9668
MSV_1715586554813.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,0,680,1000",0.816,0.9632
MSV_1715586726027.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"9,0,708,1000",0.8682,0.9731
MSV_1715586822830.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.0358,0.8075
MSV_1715586965749.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"65,0,656,1000",0.5983,0.9811
MSV_1715587162908.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"126,1,622,999",0.5038,0.9844
MSV_1715587251119.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,41,1000,700",0.772,0.9688
MSV_1715587413377.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.4303,0.7981
MSV_1715587492642.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,1000,671",0.8505,0.9637
MSV_1715587662540.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"91,0,670,1000",0.5174,0.982
MSV_1715587784658.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"104,1,738,996",0.4514,0.9644
MSV_1715587999857.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"206,2,659,997",0.536,0.9889
MSV_1715588118421.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,73,998,672",0.7433,0.9633
MSV_1715588238399.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,113,1000,628",0.5034,0.968
MSV_1715588480745.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,223,999,737",0.4489,0.9873
MSV_1715588586713.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"6,0,696,1000",0.8605,0.9657
MSV_1715588792816.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.7393,0.9454
MSV_1715588883282.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,5,1000,608",0.6678,0.9466
MSV_1715588979273.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,60,1000,745",0.8099,0.9548
MSV_1715589054597.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,11,1000,589",0.6397,0.9699
MSV_1715589191686.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"28,0,744,1000",0.7733,0.9812
MSV_1715589289908.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,81,1000,733",0.7771,0.9415
MSV_1715589388501.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.6503,0.8933
MSV_1715589481700.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,1000,679",0.7575,0.9403
MSV_1715589609324.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.0472,0.8395
MSV_1715589720494.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.904,0.8974
MSV_1715589819351.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,84,999,708",0.7097,0.9095
MSV_1715589886723.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.8666,0.851
MSV_1715589966528.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"60,0,740,1000",0.7972,0.9817
MSV_1715590020677.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"114,0,723,1000",0.7136,0.9893
MSV_1715590080607.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"95,0,701,1000",0.7292,0.9785
MSV_1715590170865.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,23,1000,743",0.8419,0.9794
MSV_1715590245535.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,229,1000,686",0.4497,0.925
MSV_1715590405820.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"26,0,735,1000",0.814,0.9626
MSV_1715590492256.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,117,1000,665",0.6506,0.9706
MSV_1715590564259.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,0,698,1000",0.9055,0.9826
MSV_1715590734333.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"97,3,750,999",0.6028,0.9824
MSV_1715590825730.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,155,1000,741",0.7495,0.9604
MSV_1715590906646.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,715,1000",0.8014,0.9722
MSV_1715590971119.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"13,3,740,1000",0.752,0.9518
MSV_1715591036611.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"154,0,729,1000",0.6474,0.9752
MSV_1715591206790.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.8933,0.9278
MSV_1715591421553.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"118,278,678,999",0.397,0.9885
MSV_1715591527442.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,8,1000,743",0.886,0.9218
MSV_1715591569448.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.5159,0.8853
MSV_1715591691951.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,62,1000,734",0.723,0.9639
MSV_1715591888945.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,1,570,999",0.6623,0.9409
MSV_1715592068130.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"117,0,570,1000",0.5339,0.9841
MSV_1715592139196.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.4454,0.8614
MSV_1715592505143.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"86,1,707,1000",0.7261,0.9781
MSV_1715592618307.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,90,748,998",0.7805,0.9869
MSV_1715592809371.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"12,2,638,1000",0.6343,0.968
MSV_1715592879394.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,683,999",0.6771,0.9496
MSV_1715592920618.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"9,4,746,1000",0.7177,0.958
MSV_1715593169657.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"17,3,732,1000",0.7322,0.957
MSV_1715593257984.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"65,2,681,1000",0.7042,0.9821
MSV_1715593321182.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"93,0,742,1000",0.7513,0.9725
MSV_1715593368615.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"14,15,745,999",0.666,0.8697
MSV_1715593467873.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"121,4,750,1000",0.7339,0.9671
MSV_1715593542846.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"178,0,750,1000",0.5673,0.9757
MSV_1715593667841.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"135,0,719,999",0.6075,0.9844
MSV_1715593725796.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"138,0,620,997",0.5403,0.9668
MSV_1715593767885.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,3,640,998",0.5311,0.9452
MSV_1715593943196.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,75,999,728",0.8016,0.95
MSV_1715594036582.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,77,1000,681",0.7348,0.9238
MSV_1715594142186.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,2,665,1000",0.6798,0.9052
MSV_1715594200282.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.8676,0.9317
MSV_1715594262089.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"175,200,708,998",0.6065,0.8991
MSV_1715594336802.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.6352,0.974
MSV_1715594411919.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"6,244,748,999",0.6332,0.9578
MSV_1715594540925.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"76,0,742,1000",0.8274,0.9612
MSV_1715594708429.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,284,999,746",0.4132,0.7295
MSV_1715594804342.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,31,1000,686",0.7479,0.9193
MSV_1715594986039.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,121,1000,745",0.7633,0.9597
MSV_1715595136500.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"29,3,555,999",0.5211,0.9866
MSV_1715595292696.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,51,1000,696",0.7398,0.9542
MSV_1715595413741.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,2,999,735",0.6716,0.9325
MSV_1715595568191.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"6,135,748,999",0.4946,0.92
MSV_1715595733779.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,0,593,1000",0.7305,0.9782
MSV_1715595869224.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.5288,0.7425
MSV_1715596100125.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,2,999,698",0.8446,0.9757
MSV_1715596361273.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"113,3,614,997",0.5512,0.9738
MSV_1715596542929.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.7596,0.8691
MSV_1715597128397.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,71,999,736",0.7357,0.9761
MSV_1715597313132.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"65,3,694,1000",0.6894,0.9466
MSV_1715597393977.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,288,479,997",0.3731,0.9923
MSV_1715597522688.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"32,6,729,1000",0.6378,0.9844
MSV_1715597607014.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,87,999,743",0.7789,0.9563
MSV_1715597704336.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"96,0,734,1000",0.7264,0.9765
MSV_1715597757916.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,11,1000,746",0.8971,0.9105
MSV_1715597810338.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"51,0,705,1000",0.7504,0.9831
MSV_1715597907744.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"45,0,746,999",0.7283,0.969
MSV_1715598078961.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.6268,0.8402
MSV_1715598229766.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"56,20,711,1000",0.5681,0.9524
MSV_1715598291754.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.82,0.9367
MSV_1715598413253.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"19,9,738,1000",0.7531,0.943
MSV_1715598578686.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"58,8,680,1000",0.5737,0.8975
MSV_1715598736234.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,108,1000,564",0.4939,0.9922
MSV_1715598923692.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"179,1,750,997",0.6816,0.9743
MSV_1715598958860.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"24,0,691,1000",0.7312,0.9729
MSV_1715599032026.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,0,999,731",0.9372,0.9015
MSV_1715599115252.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"27,36,656,1000",0.5768,0.992
MSV_1715599145407.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,0,685,1000",0.7233,0.9678
MSV_1715599301254.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,256,744,888",0.5056,0.9219
MSV_1715599388638.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"104,1,742,997",0.6715,0.9147
MSV_1715599431732.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,6,1000,742",0.8133,0.9085
MSV_1715599609166.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"89,3,612,995",0.4353,0.9742
MSV_1715599718057.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,707,1000",0.759,0.9811
MSV_1715599900450.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"98,34,633,1000",0.5807,0.9688
MSV_1715600019359.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"152,0,605,997",0.4592,0.9829
MSV_1715600126973.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"125,3,700,1000",0.6513,0.9881
MSV_1715600171772.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"9,2,741,1000",0.8073,0.9451
MSV_1715600255242.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"76,0,747,1000",0.7249,0.9689
MSV_1715600316211.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"206,2,745,999",0.5023,0.9502
MSV_1715600565775.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,137,698,1000",0.5926,0.9695
MSV_1715600692877.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,0,717,1000",0.8208,0.9608
MSV_1715600871773.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,172,998,746",0.5872,0.9656
MSV_1715600971230.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,0,723,1000",0.8665,0.9769
MSV_1715601136534.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,61,1000,749",0.809,0.9617
MSV_1715601360301.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,37,720,1000",0.6013,0.9798
MSV_1715601507976.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,113,998,741",0.5723,0.946
MSV_1715601584409.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,1,998,732",0.8663,0.9506
MSV_1715601647737.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,3,1000,713",0.8578,0.9425
MSV_1715602024323.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,9,1000,725",0.7754,0.8759
MSV_1715602318829.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,103,1000,744",0.8253,0.979
MSV_1715602647124.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,221,1000,570",0.4134,0.9831
MSV_1715602906885.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.5188,0.9333
MSV_1715603182037.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"34,3,748,1000",0.6628,0.9712
MSV_1715603730523.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"14,0,681,1000",0.5486,0.9866
MSV_1715603821037.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"160,1,744,996",0.5543,0.9733
MSV_1715603974087.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"85,0,745,1000",0.78,0.9714
MSV_1715604113793.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,1000,619",0.6422,0.9507
MSV_1715605128765.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,20,1000,735",0.7306,0.9535
MSV_1715605580067.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"97,9,698,1000",0.5747,0.9734
MSV_1715606127699.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,166,1000,744",0.6906,0.9368
MSV_1715607212141.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,154,998,743",0.6181,0.9482
MSV_1715607465926.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"9,3,733,1000",0.825,0.9623
MSV_1715607881291.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,8,1000,671",0.7509,0.9683
MSV_1715608061219.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"5,138,992,743",0.6135,0.9718
MSV_1715608213044.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"6,146,997,715",0.643,0.9329
MSV_1715608428657.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"143,1,750,1000",0.6579,0.991
MSV_1715608643779.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,25,1000,744",0.8777,0.9665
MSV_1715608912133.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,2,736,1000",0.7516,0.9716
MSV_1715609308701.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"152,34,725,1000",0.6212,0.9662
MSV_1715609566621.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,720,1000",0.7866,0.9623
MSV_1715609797529.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,697,1000",0.7685,0.9698
MSV_1715610355739.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"149,1,750,1000",0.6967,0.9888
MSV_1715610640362.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,115,1000,603",0.4975,0.977
MSV_1715611230879.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"21,2,687,1000",0.5713,0.9684
MSV_1715614317134.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.0391,0.943
MSV_1715614546221.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"52,0,607,1000",0.6122,0.9321
MSV_1715666109939.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,94,998,608",0.5952,0.9761
MSV_1715666422786.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"26,41,720,1000",0.7165,0.9594
MSV_1715666501844.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"48,1,750,1000",0.7444,0.9601
MSV_1715666593662.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,104,1000,737",0.7234,0.9698
MSV_1715666768729.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,51,1000,616",0.6185,0.9745
MSV_1715666945265.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,86,1000,702",0.7596,0.9445
MSV_1715667020327.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"39,0,687,1000",0.6294,0.9849
MSV_1715667102531.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"36,0,640,1000",0.6971,0.9852
MSV_1715667195162.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"204,0,738,1000",0.6391,0.9816
MSV_1715667289113.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.5309,0.8596
MSV_1715667371228.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"64,0,742,1000",0.8066,0.9801
MSV_1715667511942.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,0,701,1000",0.8881,0.9476
MSV_1715667690073.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,48,999,735",0.8374,0.9633
MSV_1715667800980.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"136,3,621,993",0.4886,0.9855
MSV_1715667869545.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"94,3,749,1000",0.7791,0.9568
MSV_1715667946880.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"36,0,684,1000",0.747,0.9865
MSV_1715668049841.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,694,1000",0.8228,0.9758
MSV_1715668226647.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"144,3,622,1000",0.5153,0.982
MSV_1715668381358.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"14,0,728,1000",0.8237,0.9578
MSV_1715668495711.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"45,0,685,1000",0.7064,0.9725
MSV_1715668614710.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,93,1000,671",0.588,0.9807
MSV_1715668720841.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,107,1000,699",0.5711,0.9749
MSV_1715668875185.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"243,0,613,996",0.4139,0.9907
MSV_1715669024686.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,107,1000,699",0.7209,0.9091
MSV_1715669134913.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"57,0,626,1000",0.6634,0.979
MSV_1715669179630.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"21,1,595,1000",0.6857,0.9763
MSV_1715669251705.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,164,999,701",0.5377,0.9858
MSV_1715669382347.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,66,1000,647",0.6129,0.9529
MSV_1715669518635.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.8342,0.7107
MSV_1715669639139.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"177,2,648,1000",0.5454,0.982
MSV_1715669730295.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,14,734,1000",0.7892,0.9841
MSV_1715669800240.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,159,1000,625",0.4793,0.9832
MSV_1715669861552.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"73,2,670,998",0.6153,0.9805
MSV_1715669997965.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"35,0,657,1000",0.6437,0.9579
MSV_1715670074540.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"5,18,1000,717",0.638,0.9803
MSV_1715670181290.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"29,163,683,999",0.5112,0.9808
MSV_1715670321207.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,21,1000,681",0.7481,0.944
MSV_1715670415837.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"139,2,750,1000",0.6227,0.9347
MSV_1715670483413.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"10,0,641,1000",0.6484,0.9611
MSV_1715670678269.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,36,1000,744",0.7558,0.9687
MSV_1715670811860.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,72,1000,739",0.7398,0.9337
MSV_1715670923931.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,1,1000,625",0.7015,0.97
MSV_1715671164948.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"20,2,647,1000",0.7331,0.925
MSV_1715671365039.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"4,55,1000,745",0.8523,0.9448
MSV_1715671549170.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"116,2,744,1000",0.7335,0.9277
MSV_1715672060484.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"44,0,633,1000",0.6491,0.9788
MSV_1715672280456.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"190,3,720,1000",0.56,0.9714
MSV_1715672429131.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"122,2,669,1000",0.5947,0.9773
MSV_1715672695311.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,193,999,731",0.5912,0.9539
MSV_1715672770222.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"102,0,634,999",0.6068,0.9521
MSV_1715672931318.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"40,0,597,1000",0.6131,0.8931
MSV_1715673170812.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"118,0,570,1000",0.5546,0.9525
MSV_1715673257738.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"212,0,746,999",0.5885,0.9288
MSV_1715673327747.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,608,1000",0.7516,0.9471
MSV_1715673429562.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,193,1000,741",0.6023,0.9841
MSV_1715673532075.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"107,10,735,999",0.6015,0.9591
MSV_1715673667957.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"29,3,582,999",0.5567,0.9748
MSV_1715673774481.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"91,3,663,1000",0.5253,0.9736
MSV_1715673855891.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"313,0,785,748",0.4048,0.9535
MSV_1715673998127.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"63,0,698,1000",0.5934,0.9811
MSV_1715674114726.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"135,1,679,1000",0.6146,0.9682
MSV_1715674183127.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"7,245,1000,730",0.5708,0.9017
MSV_1715674330003.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"150,5,684,999",0.4216,0.9719
MSV_1715674928527.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,105,1000,652",0.6096,0.9658
MSV_1715675293137.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"2,89,1000,722",0.6725,0.9827
MSV_1715675606487.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,164,1000,715",0.5274,0.9843
MSV_1715675763876.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"3,50,750,990",0.3409,0.8537
MSV_1715675807003.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,138,1000,720",0.6523,0.8136
MSV_1715675875672.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"34,0,738,1000",0.824,0.9509
MSV_1715675966600.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"71,0,719,999",0.5145,0.9514
MSV_1715676037712.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"112,0,739,1000",0.7421,0.9403
MSV_1715676224305.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"13,4,742,1000",0.5862,0.9822
MSV_1715676341119.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"1,0,705,1000",0.7425,0.9476
MSV_1715676431378.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"87,0,750,1000",0.7933,0.9785
MSV_1715676502210.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"106,0,738,1000",0.7261,0.9462
MSV_1715676596602.jpg,MSV,passed,ok,combined_centroid,hsv_fallback,n/a,0.0512,0.7554
MSV_1715676657557.jpg,MSV,passed,ok,yolo_combined_centroid,yolo,"0,23,1000,618",0.5912,0.9805
